DATE	NUMARTS	COUNTTYPE	NUMBER	OBJECTTYPE	GEO_TYPE	GEO_FULLNAME	GEO_COUNTRYCODE	GEO_ADM1CODE	GEO_LAT	GEO_LONG	GEO_FEATUREID	CAMEOEVENTIDS	SOURCES	SOURCEURLS
20160308	5	REFUGEES	100		4	Toronto, Ontario, Canada	CA	CA08	43.6667	-79.4167	-574890	518991790,518991791,518881394,518992148,518992149,518992150,518992151,518992152,518992153,518992154,518992274,518992624,518993249,518993250,518993251,518993252,518993253,518993254,518993255,518993257,518993258,518993385,518873435,518993395,518993396,518993397,518993398,518993399,518993400,518993401,518873439,518991790,518991791,518881394,519185137,519185138,519185142,519185143,518992148,518992149,519185148,518992151,518992152,519185152,518992153,518992154,519185162,519185163,519185240,519185241,519185242,519185243,519185245,518992274,519185379,519185380,519185790,518992624,518993249,518993250,518993251,518993252,518993253,518993254,518993255,519186515,518993258,518993385,518873435,518993395,518993396,518993397,519186599,518993399,518993401,518873439,518991790,518991791,518881394,519185137,519185138,519185142,519185143,518992148,518992149,519185148,518992151,518992152,519185152,518992153,518992154,519185162,519185163,519185240,519185241,519185242,519185243,519185245,518992274,519185379,519185380,519185790,518992624,518993249,518993250,518993251,518993252,518993253,518993254,518993255,519186515,518993258,518993385,518873435,518993395,518993396,518993397,519186599,518993399,518993401,518873439,518991790,518991791,518881394,519185137,519185138,519185142,519185143,518992148,518992149,519185148,518992151,518992152,519185152,518992153,518992154,519185162,519185163,519185240,519185241,519185242,519185243,519185245,518992274,519185379,519185380,519185790,518992624,518993249,518993250,518993251,518993252,518993253,518993254,518993255,519186515,518993258,518993385,518873435,518993395,518993396,518993397,519186599,518993399,518993401,518873439,518991790,518991791,518881394,519185137,519185138,519185142,519185143,518992148,518992149,519185148,518992151,518992152,519185152,518992153,518992154,519185162,519185163,519185240,519185241,519185242,519185243,519185245,518992274,519185379,519185380,519185790,518992624,518993249,518993250,518993251,518993252,518993253,518993254,518993255,519186515,518993258,518993385,518873435,518993395,518993396,518993397,519186599,518993399,518993401,518873439	cbc.ca;onlinenigeria.com;onlinenigeria.com;onlinenigeria.com;onlinenigeria.com	http://www.cbc.ca/news/canada/refugees-housing-moving-in-1.3476893<UDIV>http://canada.onlinenigeria.com/latest-additions/120237-refugee-agencies-making-headway-in-housing-syrians-but-thousands-still-need-homes.html<UDIV>http://canada.onlinenigeria.com/latest-additions/120237-refugee-agencies-making-headway-in-housing-syrians-but-thousands-still-need-homes.html<UDIV>http://canada.onlinenigeria.com/world/120236-refugee-agencies-making-headway-in-housing-syrians-but-thousands-still-need-homes.html<UDIV>http://canada.onlinenigeria.com/world/120236-refugee-agencies-making-headway-in-housing-syrians-but-thousands-still-need-homes.html
20160308	1	CRISISLEX_C07_SAFETY	3	accused	4	Kanpur, Uttar Pradesh, India	IN	IN36	26.4667	80.35	-2099561	519022970	ptinews.com	http://www.ptinews.com/news/7192402_Three-held-for-kidnapping-businessman-s-son-in-UP.html
20160308	2	CRISISLEX_T03_DEAD	10	continues	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	31.1981	29.9192	-290263	518886339,519069730,519069870,519069871,518886339,519069730,519069870,519069871	mstarz.com;mstarz.com	http://www.mstarz.com/articles/108147/20160307/amc-walking-dead-season-6-spoilers-twitter-melissa-mcbride-carol-twist.htm<UDIV>http://www.mstarz.com/articles/108147/20160307/amc-walking-dead-season-6-spoilers-twitter-melissa-mcbride-carol-twist.htm
20160308	8	AFFECT	2014		1	Greece	GR	GR	39	22	GR	518983041,518983299,518983041,518983299,518983041,518983299,518983041,518983299,518983041,519003022,518992579,519003285,519003358,519006885,519011217,519011219,519011221,518983041,519003020,519003021,519011629,519011630,519011631,519011632,519011635,519011636,519011638,519011639,518992579,519011883,519011884,519003284,519003285,519011892,519011893,519011895,519011896,519011907,519011908,519011909,519011910,519011911,519011916,519011917,519011919,519011920,519011964,519011965,519012598,519012601,519012604,519012736,519012737,519012742,519012744,519012745,519012747,519012748,519012751,519012752,519012766,519012767,519012768,519011217,519011220,519011221,519030816,518997556,518983041,519003021,519011628,519030997,519030998,519011811,518992579,519011881,519011883,519011889,519003285,519011906,519011907,519011909,519011911,519011916,519011917,519011919,519011920,519011964,519003359,519031833,519040343,519031944,519012598,519012601,519012603,519012604,519012742,519012743,519012747,519012748,519012751,519012752,519032103,519032104,519027975,518846486,519109225,519109342,519109352	denverpost.com;tribtown.com;therepublic.com;greenfieldreporter.com;denverpost.com;greenfieldreporter.com;denverpost.com;socialistworker.co.uk	http://www.denverpost.com/breakingnews/ci_29609649/latest-greece-rules-out-forced-evacuation-migrants<UDIV>http://www.tribtown.com/view/story/4152c0fce7ef4d4089b30d87577f5566/EU--Europe-Migrants-The-Latest<UDIV>http://www.therepublic.com/view/story/4152c0fce7ef4d4089b30d87577f5566/EU--Europe-Migrants-The-Latest<UDIV>http://www.greenfieldreporter.com/view/story/4152c0fce7ef4d4089b30d87577f5566/EU--Europe-Migrants-The-Latest<UDIV>http://www.denverpost.com/nationworld/ci_29609649/latest-greece-rules-out-forced-evacuation-migrants<UDIV>http://www.greenfieldreporter.com/./view/story/4152c0fce7ef4d4089b30d87577f5566/EU--Europe-Migrants-The-Latest<UDIV>http://www.denverpost.com/ci_29609649/latest-greece-rules-out-forced-evacuation-migrants<UDIV>https://socialistworker.co.uk/art/42326/Ill+be+there+on+19+March+anti-racist+demo,+Iraqi+refugee+says+-+make+sure+you+are+too
20160308	1	EVACUATION	150		3	Department Of Transportation, New Jersey, United States	US	USNJ	40.2565	-74.7982	884536	518871082,518871083	pennlive.com	http://www.pennlive.com/news/2016/03/company_testing_79_miles_of_tw.html
20160308	1	AFFECT	2000		1	South Sudan	OD	OD	8	30	OD		refworld.org	http://www.refworld.org/docid/56de922e4.html
20160308	1	TAX_FNCACT_ACTIVISTS	3		1	France	FR	FR	46	2	FR	518921968,518921969,518921970,518921971,518922399,518922400,518922401,518922567	mcdowellnews.com	http://www.mcdowellnews.com/news/world/ap/france-begins-slow-dismantling-of-giant-calais-migrant-camp/article_bf88fcca-8d83-5925-95d5-8ceee78d9c61.html
20160308	9	CRISISLEX_C07_SAFETY	3		1	India	IN	IN	20	77	IN	518888181,518888184,518888655,518888184,518888655,518888717,518888181,518888184,518888655,518888717,518893023	yahoo.com;arabnews.com;dawn.com;nation.com.pk;yahoo.com;yahoo.com;yahoo.com;yahoo.com;infosecurity-magazine.com	https://in.news.yahoo.com/naked-woman-dances-big-rigs-cab-closes-part-215356275.html<UDIV>http://www.arabnews.com/world/news/891686<UDIV>http://www.dawn.com/news/1244173/nine-held-over-church-attack-in-india<UDIV>http://nation.com.pk/international/08-Mar-2016/indian-police-arrest-nine-over-church-attack<UDIV>https://in.news.yahoo.com/army-build-makeshift-bridge-yamuna-000000527.html<UDIV>https://in.news.yahoo.com/hong-kong-shanghai-stocks-rise-014354421.html<UDIV>https://in.news.yahoo.com/sc-hear-plea-restrain-mallya-leaving-country-092004358.html<UDIV>https://in.news.yahoo.com/sensex-provisionally-closes-flat-102203744.html<UDIV>http://www.infosecurity-magazine.com/news/google-open-sources-framework/
20160308	1	KILL	2		1	Indonesia	ID	ID	-5	120	ID		themalaysianoutsider.com	http://www.themalaysianoutsider.com/malaysia/article/najibs-youthful-critic-barred-from-speaking-at-universities
20160308	2	CRISISLEX_C07_SAFETY	20		4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	519068424,519068965,519068966,519068424,519068965,519068966	business-standard.com;business-standard.com	http://www.business-standard.com/article/pti-stories/2-arrested-for-stabbing-teenage-boy-to-death-116030801168_1.html<UDIV>http://www.business-standard.com/article/pti-stories/2-arrested-for-stabbing-teenage-boy-to-death-116030801168_1.html
20160308	1	KILL	2	archbishop xC	2	Washington, United States	US	USWA	47.3917	-121.571	wa	518850911,518914798,518938938,519073820	newstoday.com.bd	http://www.newstoday.com.bd/index.php?option=details&news_id=2437183&date=2016-03-09
20160308	2	KILL	114		1	Nepal	NP	NP	28	84	NP	519002927,519002928,519002947,519003816,519003818,519003819,519002927,519002928,519002947,519003816,519003818,519003819	thehimalayantimes.com;thehimalayantimes.com	http://thehimalayantimes.com/nepal/will-strong-backs-quake-hit-village-rebuilds-without-waiting-govt/<UDIV>https://thehimalayantimes.com/nepal/will-strong-backs-quake-hit-village-rebuilds-without-waiting-govt/
20160308	1	CRISISLEX_T03_DEAD	2		1	Armenia	AM	AM	40	45	AM	518927137,518849246,518927160,518916781,518927461,518927462,518927463,518927464,518927465,518927466,518927467,518927985,518927986,518927987,518928001,518928002,518928003,518928004,518928005,518928006,518928023,518847770,518928147,518928148,518928195,518928196,518928224,518928310,518928311,518928312,518928313,518928342,518928409,518849273,518928568,518928572,518928716,518928768,518928829	jpost.com	http://www.jpost.com/Middle-East/International-Womens-Day-Founder-of-ICRC-discusses-her-role-in-saving-middle-east-christians-447018
20160308	1	SOC_GENERALCRIME	11		1	India	IN	IN	20	77	IN	518907175,518932999,518925505,518925506,518933355,518933505,518933506,518847229,518926005,518933517,518847250,518933518	siasat.com	http://www.siasat.com/news/delhi-police-arrest-man-offered-rs-11-lakh-shoot-kanhaiya-kumar-928223/
20160308	1	CRISISLEX_CRISISLEXREC	269		5	Madhya Pradesh, India	IN	IN35	23.5	78.5	-2103026		deccanherald.com	http://www.deccanherald.com/content/533436/59-communal-clashes-year-govt.html
20160308	2	KILL	2	insurance segment	1	United States	US	US	38	-97	US		4-traders.com;equities.com	http://www.4-traders.com/EMC-INSURANCE-GROUP-INC-9170/news/EMC-INSURANCE-MANAGEMENT-S-DISCUSSION-AND-ANALYSIS-OF-FINANCIAL-CONDITION-AND-RESULTS-OF-OPERATION-21981337/<UDIV>https://www.equities.com/news/emc-insurance-group-inc-10-k-management-s-discussion-and-analysis-of-financial-condition-and-results-of-operations
20160308	1	PROTEST	2013	waved x	1	Israel	IS	IS	31.5	34.75	IS	415349547,519170147,519170148,415349985,519170155,519170156,519170157,415473704,518978702,518990524,519170992,519170993,519171001,519171002,519171003,519171004,518990568,519171017,519171018,519171019,519171020,519171247,519171248,519171249,519171250	israelnationalnews.com	http://www.israelnationalnews.com/News/News.aspx/209102
20160308	5	REFUGEES	1000000000		1	Jordan	JO	JO	31	36	JO	519093679,519093690,519097756,519097760,519097756,519097760,519097756,519097760,519146065,519146076	thepeninsulaqatar.com;reuters.com;trust.org;trust.org;omanobserver.om	http://www.thepeninsulaqatar.com/news/middle-east/373425/cost-of-syria-s-war-to-blight-future-generations-charity-says<UDIV>http://www.reuters.com/article/mideast-crisis-syria-economy-idUSL5N16G1RD<UDIV>http://news.trust.org//item/20160308162330-3k0jc/<UDIV>http://news.trust.org/item/20160308162330-3k0jc/<UDIV>http://omanobserver.om/cost-of-war-to-blight-future-generations/
20160308	2	CRISISLEX_T03_DEAD	43		4	Sydney, New South Wales, Australia	AS	AS02	-33.8833	151.217	-1603135		proprint.com.au;proprint.com.au	http://www.proprint.com.au/News/390120,customer-shot-dead-at-ingleburn-sign-shop.aspx<UDIV>http://www.proprint.com.au/News/390120,customer-shot-dead-at-ingleburn-sign-shop.aspx
20160308	1	REFUGEES	3	bn package	1	Ireland	EI	EI	53	-8	EI	518888465,518888466,518888467,518889401,518889425,518889426,518889427	irishexaminer.com	http://www.irishexaminer.com/ireland/turkey-doubles-fee-to-hold-refugees-386154.html
20160308	1	CRISISLEX_C07_SAFETY	5		4	Portadown, Craigavon, United Kingdom	UK	UKR8	54.4333	-6.45	-2605557	519141389,519141394,519141412,519141429	u.tv	http://www.u.tv/News/2016/03/08/Portadown-death-treated-as-suspicious-55414
20160308	1	AFFECT	2000000	ther	4	Darfur, Gharb Darfur, Sudan	SU	SU47	13.5	23.5	-17505	518853082,518936027,518936205,518936228,518936244,518936245,518936246,518937122,518937167,518937168	catholicleader.com.au	http://catholicleader.com.au/people/refugee-who-fled-war-torn-sudan-finds-light-in-australia
20160308	2	KILL	7		3	Chicago, Illinois, United States	US	USIL	41.85	-87.6501	423587	518871883,518871891,518872947,518847517,518873708,518873893,518873936	suntimes.com;sputniknews.com	http://homicides.suntimes.com/2016/03/07/week-in-review-killed-in-chicago-violence-12/<UDIV>http://sputniknews.com/us/20160309/1035981229/socialist-roots-of-international-womens-day.html
20160308	1	KILL	50000000		4	Montreal, Quebec, Canada	CA	CA10	45.5	-73.5833	-569541	518941492,518942383,518943330,518944028,518944029	american-reporter.com	http://www.american-reporter.com/5,382/977.html
20160308	1	PROTEST	2	MDP	1	Maldives	MV	MV	3.25	73	MV	519026267,519026353,519026354,519026418,519026419,519026420,519026729,519027112,519027475,519027486,519027496,519027497,519028371,519028374,519028375,519028376	maldivesindependent.com	http://maldivesindependent.com/politics/family-of-afrasheem-murder-convict-call-for-inquiry-against-judge-122636
20160308	1	CRISISLEX_CRISISLEXREC	3		3	Boston, Massachusetts, United States	US	USMA	42.3584	-71.0598	617565	519178898,519180491,518849355	skyandtelescope.com	http://www.skyandtelescope.com/astronomy-news/flood-threatens-century-old-photographic-plates-0703201623/
20160308	1	CRISISLEX_T02_INJURED	23		2	Colorado, United States	US	USCO	39.0646	-105.327	co	519122695,519122696,519123255,518869555,519124132,518860995,519124479,519124583,518856087,518849520,519089958,519124741	washingtonpost.com	https://www.washingtonpost.com/local/are-mass-shootings-contagious-some-scientists-who-study-how-viruses-spread-say-yes/2016/03/07/be44866a-df31-11e5-846c-10191d1fc4ec_story.html
20160308	3	EVACUATION	12		0							518927627,518927627	eveningsun.com;ydr.com;patch.com	http://www.eveningsun.com/story/news/2016/03/07/fire-breaks-out-hanover-apartment-building/81465442/<UDIV>http://www.ydr.com/story/news/2016/03/07/fire-breaks-out-hanover-apartment-building/81465442/<UDIV>http://patch.com/ohio/strongsville/4-year-old-found-dead-after-overnight-brunswick-fire-0
20160308	1	KILL	7		2	Wisconsin, United States	US	USWI	44.2563	-89.6385	wi		nbc15.com	http://www.nbc15.com/home/headlines/371327451.html
20160308	1	POVERTY	2	families xC	0							509321372,518846188,518957354,518862424	washingtoncitypaper.com	http://www.washingtoncitypaper.com/blogs/citydesk/2016/03/08/how-would-d-c-general-replacement-shelters-affect-school-enrollment/
20160308	1	WOUND	100		1	Hong Kong	HK	HK	22.25	114.167	HK	519028426,519028446,519028447	BBC Monitoring	Kyodo News Service, Tokyo/BBC Monitoring/(c) BBC
20160308	2	ARREST	87		4	Wagah, Sindh, Pakistan	PK	PK05	26.9833	68.5167	-2776932	519071579,518917639,518918040,519120715,519120716,519073390,519073391,519073392,519073398,519073416,518917639,518918040,519120715,519162545,519162550,519073390,519073391,519073392,519162557,519073398,519109163,519073416	dnaindia.com;navhindtimes.in	http://www.dnaindia.com/india/report-around-87-indian-prisoners-freed-by-pakistan-cross-into-india-2187064<UDIV>http://www.navhindtimes.in/87-indian-prisoners-freed-by-pakistan-cross-into-india/
20160308	1	CRISISLEX_C07_SAFETY	48	misdemeanor	0								fox10tv.com	http://www.fox10tv.com/story/31416376/mpd-officers-of-the-month
20160308	1	AFFECT	2	crisis	1	United Kingdom	UK	UK	54	-2	UK	519059926,519060028,519060029,519009773,519060040,519060174,519060175,519060176,519060499,519060505,519060506,519060611,519060612,519061452,519061453	shetnews.co.uk	http://www.shetnews.co.uk/newsbites/12351-mp-s-concerns-over-uk-approach-to-migration-crisis
20160308	6	CRISISLEX_T03_DEAD	2	men	1	Canada	CA	CA	60	-95	CA		heart.co.uk;sky.com;arrowfm.co.uk;lbc.co.uk;msn.com;newstalk.com	http://www.heart.co.uk/news/uk-world/boston-marathon-bomb-survivor-killed-in-crash/<UDIV>http://news.sky.com/story/1655664/boston-marathon-bomb-survivor-killed-in-crash<UDIV>http://arrowfm.co.uk/national-news/boston-marathon-bomb-survivor-killed-in-crash/<UDIV>http://www.lbc.co.uk/boston-marathon-bomb-survivor-killed-in-crash-126426<UDIV>http://www.msn.com/en-gb/news/world/boston-marathon-bomb-survivor-killed-in-crash/ar-AAgwiiL<UDIV>http://www.newstalk.com/reader/47.301/67381/0/
20160308	1	TAX_FNCACT_ACTIVISTS	16	environmental	1	Honduras	HO	HO	15	-86.5	HO	519134084,519134089,519134218,519134219,519135133,519135136,519135146,519135203,519135388	wri.org	http://www.wri.org/blog/2016/03/death-honduran-activist-berta-caceres-underscores-need-environmental-democracy
